Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,AverageDraftPositionPPR
1341,16804,Benardrick McKinney,HOU,10,31,ILB,LB162,1296
1342,292,Brandon Mebane,LAC,12,39,DT,DL158,1297
1343,15986,Preston Brown,CIN,9,31,OLB,LB163,1298
1344,8353,Patrick Chung,NE,10,36,FS,DB188,1299
1345,21494,Bryan Mone,SEA,11,28,DT,DL159,1300
1346,20888,Byron Murphy Jr.,ARI,12,26,CB,DB189,1301
1347,16128,Pierre Desir,IND,6,33,CB,DB190,1302
1348,20185,Poona Ford,SEA,11,28,DT,DL160,1303
1349,16297,Phillip Gaines,CLE,7,33,CB,DB191,1304
1350,19889,P.J. Hall,LV,6,29,DT,DL161,1305
1351,21124,P.J. Johnson,DET,5,27,DL,DL162,1306
1352,19930,Bilal Nichols,CHI,6,27,DT,DL163,1307
1353,20498,Ben Niemann,KC,12,28,LB,LB164,1308
1354,20021,Peter Kalambayi,HOU,10,28,ILB,LB165,1309
1355,12822,Pernell McPhee,BAL,8,35,OLB,LB166,1310
1356,19994,Parry Nickerson,NYJ,4,29,CB,DB192,1311
1357,18480,Patrick Onwuasor,BAL,8,31,OLB,LB167,1312
1358,13415,Patrick Peterson,ARI,12,33,CB,DB193,1313
1359,11493,Patrick Robinson,NO,9,36,CB,DB194,1314
1360,16799,Preston Smith,GB,11,31,DL,DL164,1315
1361,19125,Pita Taumoepenu,ARI,12,30,DL,DL165,1316
1362,20897,Bobby Okereke,IND,6,27,ILB,LB168,1317
1363,15176,Paul Worrilow,PHI,10,34,ILB,LB169,1318
1364,16618,Aaron Donald,LAR,9,32,DT,DL166,1319
1365,21136,Quinton Bell,LV,6,28,OLB,LB170,1320
1366,20532,Quin Blanding,CAR,7,28,FS,DB195,1321
1367,16960,Quandre Diggs,DET,5,31,FS,DB196,1322
1368,17113,Quinton Dunbar,WAS,10,31,CB,DB197,1323
1369,18469,Brian Poole,NYJ,4,31,CB,DB198,1324
1370,18065,Quinton Jefferson,SEA,11,31,DT,DL167,1325
1371,20148,Quenton Meeks,JAX,10,27,CB,DB199,1326
1372,21109,Quincy Williams,JAX,10,27,LB,LB171,1327
1373,20989,Quinnen Williams,NYJ,4,26,DL,DL168,1328
1374,18934,Quincy Wilson,IND,6,27,DB,DB200,1329
1375,12951,Brooks Reed,ARI,12,37,OLB,LB172,1330
1376,15177,Robert Alford,ARI,12,35,CB,DB201,1331
1377,16520,Ricardo Allen,ATL,9,32,FS,DB202,1332
1378,18943,Ryan Anderson,WAS,10,29,OLB,LB173,1333
1379,15827,Ray-Ray Armstrong,CLE,7,33,OLB,LB174,1334
1380,18060,Ronald Blair,SF,4,31,DE,DL169,1335
1381,19338,Riley Bullough,TEN,11,30,ILB,LB175,1336
1382,12668,Rafael Bush,BUF,6,37,DB,DB203,1337
1383,21011,Ryan Connelly,NYG,11,28,LB,LB176,1338
1384,16811,Ronald Darby,PHI,10,30,CB,DB204,1339
1385,18982,Rasul Douglas,PHI,10,28,CB,DB205,1340
1386,19842,Rashaan Evans,TEN,11,28,ILB,LB177,1341
1387,20754,Rashad Fenton,KC,12,27,CB,DB206,1342
1388,19069,Rudy Ford,ARI,12,29,S,DB207,1343
1389,20767,Rashan Gary,GB,11,26,DL,DL170,1344
1390,19869,Rashaan Gaulden,CAR,7,29,DB,DB208,1345
1391,18528,Reggie Gilbert,GB,11,31,OLB,LB178,1346
1392,19005,Ryan Glasgow,CIN,9,30,DT,DL171,1347
1393,19890,Rasheem Green,SEA,11,27,DE,DL172,1348
1394,20293,Raven Greene,GB,11,29,S,DB209,1349
1395,16821,Randy Gregory,DAL,8,31,OLB,LB179,1350
1396,16877,Rodney Gunter,ARI,12,32,DT,DL173,1351
1397,19904,Ronnie Harrison Jr.,JAX,10,27,LB,LB180,1352
1398,18545,Brennan Scarlett,HOU,10,30,LB,LB181,1353
1399,19026,Rayshawn Jenkins,LAC,12,30,S,DB210,1354
1400,12215,Reshad Jones,MIA,5,36,SS,DB211,1355
1401,13166,Ryan Kerrigan,WAS,10,35,DE,DL174,1356
1402,19858,Breeland Speaks,KC,12,28,DE,DL175,1357
1403,19407,Ryan Lewis,BUF,6,30,CB,DB212,1358
1404,19946,R.J. McIntosh,NYG,11,27,DL,DL176,1359
1405,14419,Rodney McLeod Jr.,PHI,10,33,S,DB213,1360
1406,18936,Raekwon McMillan,MIA,5,28,LB,LB182,1361
1407,15359,Rashaan Melvin,DET,5,34,CB,DB214,1362
1408,15280,Rontez Miles,NYJ,4,35,SS,DB215,1363
1409,17941,Robert Nkemdiche,ARI,12,29,NT,DL177,1364
1410,17512,Rakeem Nuñez-Roches,TB,7,30,DL,DL178,1365
1411,18268,Romeo Okwara,DET,5,28,DL,DL179,1366
1412,21458,Ronald Ollie,LV,6,28,DE,DL180,1367
1413,13393,Robert Quinn,DAL,8,34,DE,DL181,1368
1414,17937,Reggie Ragland,KC,12,30,LB,LB183,1369
1415,21417,Randy Ramsey,GB,11,28,LB,LB184,1370
1416,18292,Roy Robertson-Harris,CHI,6,30,DL,DL182,1371
1417,13479,Richard Sherman,SF,4,36,CB,DB216,1372
1418,21412,Ray Smith,DET,5,27,DT,DL183,1373
1419,19827,Roquan Smith,CHI,6,27,ILB,LB185,1374
1420,18332,Ryan Smith,TB,7,30,CB,DB217,1375
1421,16879,Ramik Wilson,JAX,10,31,ILB,LB186,1376
1422,20998,Renell Wren,CIN,9,28,DT,DL184,1377
1423,16271,Shaquil Barrett,TB,7,31,OLB,LB187,1378
1424,20673,Sam Beal,NYG,11,27,CB,DB218,1379
1425,16100,Brent Urban,TEN,11,33,DE,DL185,1380
1426,21050,Sean Murphy-Bunting,TB,7,26,CB,DB219,1381
1427,18005,Shilique Calhoun,NE,10,32,DE,DL186,1382
1428,20173,Sean Chandler,NYG,11,28,S,DB220,1383
1429,17984,Su'a Cravens,DEN,10,28,SS,DB221,1384
1430,17989,Sean Davis,PIT,7,30,FS,DB222,1385
1431,18026,Sheldon Day,SF,4,29,DT,DL187,1386
1432,21121,Stephen Denmark,CHI,6,28,DB,DB223,1387
1433,19016,Samson Ebukam,LAR,9,29,DE,DL188,1388
1434,20382,Sharif Finch,TEN,11,28,DE,DL189,1389
1435,13761,Stephon Gilmore,NE,10,33,CB,DB224,1390
1436,19923,Shaquem Griffin,SEA,11,28,OLB,LB188,1391
1437,18986,Shaq Griffin,SEA,11,28,CB,DB225,1392
1438,20003,Shaun Dion Hamilton,WAS,10,28,LB,LB189,1393
1439,20785,Saquan Hampton,NO,9,28,FS,DB226,1394
1440,16319,Shelby Harris,DEN,10,32,DT,DL190,1395
1441,19871,Sam Hubbard,CIN,9,28,DE,DL191,1396
1442,18929,Sidney Jones IV,PHI,10,27,CB,DB227,1397
1443,19985,Sebastian Joseph-Day,LAR,9,29,DL,DL192,1398
1444,17943,Shaq Lawson,BUF,6,29,DE,DL193,1399
1445,11276,Sean Lee,DAL,8,37,OLB,LB190,1400
1446,18338,Steve Longa,DET,5,29,OLB,LB191,1401
1447,15188,Star Lotulelei,BUF,6,34,DT,DL194,1402
1448,19112,Shalom Luani,SEA,11,29,SS,DB228,1403
1449,11767,Steve McLendon,NYJ,4,38,NT,DL195,1404
1450,11107,Sherrick McManis,CHI,6,36,DB,DB229,1405
1451,20879,Shareef Miller,PHI,10,27,OLB,LB192,1406
1452,20428,Skai Moore,IND,6,29,OLB,LB193,1407
1453,19963,Siran Neal,BUF,6,29,CB,DB230,1408
1454,18467,Sharrod Neasman,ATL,9,32,FS,DB231,1409
1455,16859,Steven Nelson,PIT,7,31,CB,DB232,1410
1456,17949,Sheldon Rankins,NO,9,30,DT,DL196,1411
1457,16784,Shane Ray,BAL,8,31,LB,LB194,1412
1458,20923,Sheldrick Redwine,CLE,7,27,S,DB233,1413
1459,14894,Sheldon Richardson,CLE,7,33,DT,DL197,1414
1460,21350,Sterling Shippy,IND,6,28,DT,DL198,1415
1461,20947,Saivion Smith,JAX,10,26,CB,DB234,1416
1462,20948,Sutton Smith,PIT,7,28,FB,RB202,1417
1463,19476,Shakir Soto,DAL,8,30,DE,DL199,1418
1464,16515,Shamar Stephen,MIN,12,33,DT,DL200,1419
1465,21483,Silas Stewart,BAL,8,28,OLB,LB195,1420
1466,21108,Sione Takitaki,CLE,7,28,LB,LB196,1421
1467,14972,Shamarko Thomas,DEN,10,33,SS,DB235,1422
1468,18904,Solomon Thomas,SF,4,28,DL,DL201,1423
1469,16786,Shaq Thompson,CAR,7,30,LB,LB197,1424
1470,16159,Stephon Tuitt,PIT,7,30,DE,DL202,1425
1471,14534,Bobby Wagner,SEA,11,33,LB,LB198,1426
1472,15086,B.W. Webb,CIN,9,34,CB,DB236,1427
1473,18143,Stephen Weatherly,MIN,12,30,DE,DL203,1428
1474,14925,Shawn Williams,CIN,9,33,SS,DB237,1429
1475,15042,Sylvester Williams,NO,9,35,DT,DL204,1430
1476,14906,Brandon Williams,BAL,8,35,NT,DL205,1431
1477,18330,Brandon Williams,ARI,12,31,CB,DB238,1432
1478,19076,Brandon Wilson,CIN,9,29,S,DB239,1433
1479,13911,Billy Winn,DEN,10,35,DE,DL206,1434
1480,14983,Blidi Wreh-Wilson,ATL,9,34,CB,DB240,1435
1481,11151,Tyson Alualu,PIT,7,37,DL,DL207,1436
1482,19955,Troy Apke,WAS,10,29,CB,DB241,1437
1483,18958,Tarell Basham,NYJ,4,30,DE,DL208,1438
1484,21028,Terry Beckner Jr.,TB,7,27,NT,DL209,1439
1485,19261,Tashawn Bower,MIN,12,29,DE,DL210,1440
1486,18930,Tyus Bowser,BAL,8,28,OLB,LB199,1441
1487,11579,Tramaine Brock Sr.,ARI,12,35,CB,DB242,1442
1488,20066,Tony Brown II,GB,11,28,CB,DB243,1443
1489,19846,Taven Bryan,JAX,10,28,DT,DL211,1444
1490,15233,Cornellius Carradine,MIA,5,34,DE,DL212,1445
1491,18919,Taco Charlton,DAL,8,29,DE,DL213,1446
1492,18476,Trevon Coley,CLE,7,29,DL,DL214,1447
1493,21305,Tre' Crawford,ATL,9,27,ILB,LB200,1448
1494,14146,Tyrone Crawford,DAL,8,34,DT,DL215,1449
1495,20338,Tae Davis,NYG,11,27,ILB,LB201,1450
1496,4895,Thomas Davis Sr.,LAC,12,41,OLB,LB202,1451
1497,17157,Todd Davis,DEN,10,32,ILB,LB203,1452
1498,16914,Tyeler Davison,ATL,9,31,DT,DL216,1453
1499,21218,Tyrel Dodson,BUF,6,25,LB,LB204,1454
1500,19849,Terrell Edmunds,PIT,7,27,S,DB244,1455
1501,19836,Tremaine Edmunds,BUF,6,26,LB,LB205,1456
1502,19951,Tre Flowers,SEA,11,28,CB,DB245,1457
1503,16862,Trey Flowers,DET,5,30,LB,LB206,1458
1504,13894,Tashaun Gipson Sr.,HOU,10,33,S,DB246,1459
1505,20784,Terez Hall,NE,10,27,LB,LB207,1460
1506,21137,Tim Harris,SF,4,28,CB,DB247,1461
1507,20116,Trayvon Henderson,CIN,9,28,S,DB248,1462
1508,18981,Trey Hendrickson,NO,9,29,DE,DL217,1463
1509,20460,Tre Herndon,JAX,10,28,CB,DB249,1464
1510,19110,Treyvon Hester,PHI,10,31,DT,DL218,1465
1511,17294,Troy Hill,LAR,9,32,CB,DB250,1466
1512,20803,Trysten Hill,DAL,8,26,DT,DL219,1467
1513,15516,Tony Jefferson,BAL,8,32,S,DB251,1468
1514,16088,Timmy Jernigan,PHI,10,31,DT,DL220,1469
1515,19928,Taron Johnson,BUF,6,27,CB,DB252,1470
1516,14414,Trumaine Johnson,NYJ,4,34,CB,DB253,1471
1517,18960,Tanoh Kpassagnon,KC,12,29,DE,DL221,1472
1518,19878,Tyquan Lewis,IND,6,29,DE,DL222,1473
1519,18162,Tyler Matakevich,PIT,7,31,LB,LB208,1474
1520,15226,Tyrann Mathieu,KC,12,32,S,DB254,1475
1521,13319,Terrell McClain,ARI,12,35,DT,DL223,1476
1522,15218,TJ McDonald,MIA,5,33,SS,DB255,1477
1523,17082,T.Y. McGill,LAC,12,31,DT,DL224,1478
1524,18915,Takk McKinley,ATL,9,28,DE,DL225,1479
1525,18661,Tony McRae,CIN,9,31,CB,DB256,1480
1526,19254,Torry McTyer,MIA,5,29,CB,DB257,1481
1527,16370,Terrance Mitchell,CLE,7,32,CB,DB258,1482
1528,19907,Tarvarius Moore,SF,4,27,S,DB259,1483
1529,20887,Trayvon Mullen,LV,6,26,CB,DB260,1484
1530,16420,Trent Murphy,BUF,6,33,DE,DL226,1485
1531,16502,Antone Exum,SF,4,33,SS,DB261,1486
1532,20919,Taylor Rapp,LAR,9,26,S,DB262,1487
1533,21332,Troy Reeder,LAR,9,29,ILB,LB209,1488
1534,21232,Trevon Sanders,NYJ,4,27,NT,DL227,1489
1535,20002,Tim Settle,WAS,10,26,DT,DL228,1490
1536,19097,Tanzel Smart,LAR,9,29,DL,DL229,1491
1537,20028,Tremon Smith,KC,12,27,CB,DB263,1492
1538,16930,Tye Smith,TEN,11,31,CB,DB264,1493
1539,20169,Taylor Stallworth,NO,9,28,DT,DL230,1494
1540,7383,Terrell Suggs,ARI,12,41,DE,DL231,1495
1541,21125,Ty Summers,GB,11,28,LB,LB210,1496
1542,18933,Teez Tabor,DET,5,28,SS,DB265,1497
1543,20217,Tavierre Thomas,CLE,7,28,CB,DB266,1498
1544,19027,Tedric Thompson,SEA,11,29,FS,DB267,1499
1545,19071,Tanner Vallejo,ARI,12,29,ILB,LB211,1500
1546,19876,Tracy Walker III,DET,5,29,S,DB268,1501
1547,18916,T.J. Watt,PIT,7,29,LB,LB212,1502
1548,16772,Trae Waynes,MIN,12,31,CB,DB269,1503
1549,18918,Tre'Davious White,BUF,6,29,CB,DB270,1504
1550,14225,Tahir Whitehead,LV,6,34,OLB,LB213,1505
1551,18946,Tim Williams,BAL,8,30,OLB,LB214,1506
1552,3942,Tramon Williams,GB,11,41,CB,DB271,1507
1553,18202,Trevor Williams,LAC,12,30,CB,DB272,1508
1554,13753,Tavon Wilson,DET,5,34,SS,DB273,1509
1555,18027,Tavon Young,BAL,8,30,DB,DB274,1510
1556,20771,Ulysees Gilbert,PIT,7,26,ILB,LB215,1511
1557,19248,Chase Allen,MIA,5,30,OLB,LB216,1512
1558,18432,Ufomba Kamalu,NE,10,31,OLB,LB217,1513
1559,20032,Cornell Armstrong,MIA,5,28,CB,DB275,1514
1560,18953,Chidobe Awuzie,DAL,8,28,CB,DB276,1515
1561,19859,Uchenna Nwosu,LAC,12,27,LB,LB218,1516
1562,21021,Corey Ballentine,NYG,11,28,CB,DB277,1517
1563,15011,Chris Banjo,NO,9,34,S,DB278,1518
1564,21025,Cody Barton,SEA,11,27,LB,LB219,1519
1565,20245,Chris Board,BAL,8,28,LB,LB220,1520
1566,21478,Curtis Bolton,GB,11,28,LB,LB221,1521
1567,19077,Caleb Brantley,WAS,10,29,DT,DL232,1522
1568,21130,Cortez Broughton,LAC,12,27,DT,DL233,1523
1569,16769,Vic Beasley Jr.,ATL,9,31,OLB,LB222,1524
1570,17991,Vonn Bell,NO,9,29,S,DB279,1525
1571,13860,Vontaze Burfict,LV,6,33,ILB,LB223,1526
1572,17944,Vernon Butler,CAR,7,29,DT,DL234,1527
1573,13722,Vinny Curry,PHI,10,35,DL,DL235,1528
1574,3341,Calais Campbell,JAX,10,37,DL,DL236,1529
1575,19070,Chuck Clark,BAL,8,29,S,DB280,1530
1576,17955,Vernon Hargreaves III,TB,7,28,CB,DB281,1531
1577,20015,Chris Covington,DAL,8,28,OLB,LB224,1532
1578,16976,Christian Covington,DAL,8,30,DL,DL237,1533
1579,20846,Vosean Joseph,BUF,6,26,OLB,LB225,1534
1580,13022,Von Miller,DEN,10,35,LB,LB226,1535
1581,16851,Carl Davis,CLE,7,32,DT,DL238,1536
1582,19892,Carlton Davis,TB,7,27,CB,DB282,1537
1583,15208,Cody Davis,JAX,10,34,DB,DB283,1538
1584,11023,Carlos Dunlap,CIN,9,35,DE,DL239,1539
1585,19834,Vita Vea,TB,7,29,NT,DL240,1540
1586,14975,Vince Williams,PIT,7,34,ILB,LB227,1541
1587,19038,Corn Elder,CAR,7,29,CB,DB284,1542
1588,16005,Walt Aikens,MIA,5,32,FS,DB285,1543
1589,15200,William Gholston,TB,7,32,DL,DL241,1544
1590,20791,Will Harris,DET,5,28,CB,DB286,1545
1591,18053,Willie Henry,BAL,8,30,DT,DL242,1546
1592,4175,Wes Horton,NO,9,34,DE,DL243,1547
1593,18161,Clayton Fejedelem,CIN,9,30,S,DB287,1548
1594,20757,Clelin Ferrell,LV,6,27,DE,DL244,1549
1595,17945,William Jackson,CIN,9,31,CB,DB288,1550
1596,13977,Whitney Mercilus,HOU,10,33,OLB,LB228,1551
1597,18134,Will Parks,DEN,10,29,S,DB289,1552
1598,20766,C.J. Gardner-Johnson,NO,9,26,DB,DB290,1553
1599,16870,Clayton Geathers,IND,6,31,SS,DB291,1554
1600,20776,Carl Granderson,NO,9,27,DE,DL245,1555
1601,5334,Wesley Woodyard,TEN,11,37,ILB,LB229,1556
1602,21127,Xavier Crawford,HOU,10,28,CB,DB292,1557
1603,18921,Charles Harris,MIA,5,29,DL,DL246,1558
1604,13018,Chris Harris Jr.,DEN,10,34,S,DB293,1559
1605,14285,Casey Hayward,LAC,12,34,CB,DB294,1560
1606,12902,Cameron Heyward,PIT,7,35,DT,DL247,1561
1607,21120,Cole Holcomb,WAS,10,27,LB,LB230,1562
1608,17976,Xavien Howard,MIA,5,30,CB,DB295,1563
1609,15151,Xavier Rhodes,MIN,12,33,CB,DB296,1564
1610,17136,Xavier Williams,KC,12,32,DT,DL248,1565
1611,19084,Xavier Woods,DAL,8,28,S,DB297,1566
1612,13749,Chandler Jones,ARI,12,34,DE,DL249,1567
1613,18331,Chris Jones,KC,12,29,DT,DL250,1568
1614,16434,Christian Jones,DET,5,33,OLB,LB231,1569
1615,13442,Colin Jones,CAR,7,36,FS,DB298,1570
1616,17990,Cyrus Jones,BAL,8,30,CB,DB299,1571
1617,13338,Cameron Jordan,NO,9,34,DE,DL251,1572
1618,16133,Christian Kirksey,CLE,7,31,LB,LB232,1574
1619,17999,Yannick Ngakoue,JAX,10,29,DE,DL252,1575
1620,18994,Carl Lawson,CIN,9,28,DL,DL253,1576
1621,18178,Cre'Von LeBlanc,PHI,10,29,CB,DB300,1577
1622,18559,Cory Littleton,LAR,9,30,LB,LB233,1578
1623,16688,Cassius Marsh,SEA,11,31,DE,DL254,1579
1624,9051,Clay Matthews,LAR,9,38,OLB,LB234,1580
1625,20738,Zach Allen,ARI,12,26,DE,DL255,1581
1626,13941,Zach Brown,PHI,10,34,ILB,LB235,1582
1627,18233,Cassanova McKinzy,WAS,10,31,OLB,LB236,1583
1628,20877,Christian Miller,CAR,7,27,DE,DL256,1584
1629,18369,Chris Milton,IND,6,31,CB,DB301,1585
1630,18956,Zach Cunningham,HOU,10,29,LB,LB237,1586
1631,16093,C.J. Mosley,NYJ,4,31,LB,LB238,1587
1632,20024,Zaire Franklin,IND,6,27,LB,LB239,1588
1633,17995,Carl Nassib,TB,7,31,OLB,LB240,1589
1634,16280,Corey Nelson,TB,7,32,ILB,LB241,1590
1635,16226,Zach Kerr,DEN,10,33,DT,DL257,1591
1636,20051,Zach Sieler,BAL,8,28,DT,DL258,1592
1637,16883,Za'Darius Smith,GB,11,31,DE,DL259,1593
1638,19152,Chris Odom,ATL,9,29,LB,LB242,1594
1639,20901,Charles Omenihu,HOU,10,26,DE,DL260,1595
1640,21091,Zedrick Woods,JAX,10,26,FS,DB302,1596
1641,11437,Corey Peters,ARI,12,35,DT,DL261,1597
1642,19526,Carroll Phillips,IND,6,31,DE,DL262,1598
1643,20461,C.J. Reavis,JAX,10,28,CB,DB303,1599
1644,16463,Caraun Reid,IND,6,32,DT,DL263,1600
1645,17488,Curtis Riley,LV,6,31,FS,DB304,1601
1646,14711,Craig Robertson,NO,9,36,OLB,LB243,1602
1647,19990,Christian Sam,NE,10,27,LB,LB244,1603
1648,19167,Casey Sayles,PIT,7,28,DE,DL264,1604
1649,21361,Ahmad Gooden,DEN,10,28,OLB,LB245,1605
1650,20564,Conor Sheehy,PIT,7,27,NT,DL265,1606
1651,20942,Chris Slayton,NYG,11,27,DL,DL266,1607
1652,20944,Cameron Smith,MIN,12,27,ILB,LB246,1608
1653,16265,Chris Smith,CLE,7,32,DL,DL267,1609
1654,17993,Adam Gotsis,DEN,10,31,DL,DL268,1610
1655,18984,Cameron Sutton,PIT,7,29,CB,DB305,1611
1656,18980,Cordrea Tankersley,MIA,5,30,CB,DB306,1612
1657,19874,Chad Thomas,CLE,7,28,DE,DL269,1613
1658,20605,Corey Thompson,BUF,6,30,OLB,LB247,1614
1659,12716,Cedric Thornton,SF,4,35,DT,DL270,1615
1660,8343,Cameron Wake,TEN,11,42,OLB,LB248,1616
1661,20110,Cavon Walker,KC,12,29,DT,DL271,1617
1662,20204,Charvarius Ward,KC,12,28,CB,DB307,1618
1663,19012,Carlos Watkins,HOU,10,30,DT,DL272,1619
1664,20983,Christian Wilkins,MIA,5,28,DT,DL273,1620
1665,20995,Chase Winovich,NE,10,29,DE,DL274,1621
1666,18947,Chris Wormley,BAL,8,30,DE,DL275,1622
1667,16932,D.J. Alexander,JAX,10,32,OLB,LB249,1623
1668,20736,Dakota Allen,LAR,9,28,LB,LB250,1624
1669,19932,Dorance Armstrong,DAL,8,26,DE,DL276,1625
1670,21202,Dravon Askew-Henry,PIT,7,28,SS,DB308,1626
1671,16310,Denico Autry,IND,6,33,DE,DL277,1627
1672,21020,DeAndre Baker,NYG,11,26,CB,DB309,1628
1673,21465,Daryle Banfield,CHI,6,26,NT,DL278,1629
1674,18911,Derek Barnett,PHI,10,27,DE,DL279,1630
1675,15206,Daren Bates,TEN,11,33,ILB,LB251,1631
1676,18100,Devante Bond,TB,7,30,LB,LB252,1632
1677,21324,Dante Booker,ARI,12,28,OLB,LB253,1633
1678,16642,Deone Bucannon,TB,7,31,ILB,LB254,1634
1679,17933,DeForest Buckner,SF,4,30,DT,DL280,1635
1680,18045,Deon Bush,CHI,6,30,DB,DB310,1636
1681,21054,Devin Bush,PIT,7,25,LB,LB255,1637
1682,18037,De'Vondre Campbell,ATL,9,30,LB,LB256,1638
1683,21007,Demarcus Christmas,SEA,11,28,DT,DL281,1639
1684,19496,Dylan Cole,HOU,10,30,LB,LB257,1640
1685,17187,Anthony Harris,MIN,12,32,S,DB311,1641
1686,20001,Dane Cruikshank,TEN,11,29,S,DB312,1642
1687,13810,Demario Davis,NO,9,35,LB,LB258,1643
1688,21059,Deshaun Davis,CIN,9,28,OLB,LB259,1644
1689,19884,Duke Dawson,NE,10,28,DB,DB313,1645
1690,20036,Devante Downs,MIN,12,28,OLB,LB260,1646
1691,14358,Akiem Hicks,CHI,6,34,DL,DL282,1647
1692,19960,DeShon Elliott,BAL,8,27,S,DB314,1648
1693,17111,Deshazor Everett,WAS,10,32,FS,DB315,1649
1694,16364,Anthony Hitchens,KC,12,31,LB,LB261,1650
1695,20811,Amani Hooker,TEN,11,25,S,DB316,1651
1696,20815,Albert Huggins,HOU,10,26,DL,DL283,1652
1697,16294,Dee Ford,SF,4,33,DE,DL284,1653
1698,16764,Dante Fowler Jr.,LAR,9,29,DE,DL285,1654
1699,20085,Dennis Gardeck,ARI,12,29,OLB,LB262,1655
1700,19053,Davon Godchaux,MIA,5,29,DT,DL286,1656
1701,20778,Dre Greenlaw,SF,4,26,LB,LB263,1657
1702,18048,Deiondre' Hall,PHI,10,29,SS,DB317,1658
1703,19934,Da'Shawn Hand,DET,5,28,DT,DL287,1659
1704,14887,Duron Harmon,NE,10,33,S,DB318,1660
1705,21379,Darius Harris,KC,12,28,LB,LB264,1661
1706,18188,De'Vante Harris,TB,7,30,CB,DB319,1662
1707,13816,Damon Harrison,DET,5,35,DT,DL288,1663
1708,15067,D.J. Hayden,JAX,10,33,CB,DB320,1664
1709,21269,Dewayne Hendrix,MIA,5,28,DE,DL289,1665
1710,13748,Dont'a Hightower,NE,10,34,LB,LB265,1666
1711,18987,Lano Hill,SEA,11,28,SS,DB321,1667
1712,18102,DeAndre Houston-Carson,CHI,6,31,S,DB322,1668
1713,16849,Danielle Hunter,MIN,12,29,DE,DL290,1669
1714,19870,Donte Jackson,CAR,7,28,CB,DB323,1670
1715,19837,Derwin James Jr.,LAC,12,27,S,DB324,1671
1716,21499,Doyin Jibowu,CHI,6,27,FS,DB325,1672
1717,20395,Danny Johnson,WAS,10,28,CB,DB326,1673
1718,20839,Darryl Johnson,BUF,6,27,DL,DL291,1674
1719,19124,D.J. Jones,SF,4,29,DT,DL292,1675
1720,16171,DaQuan Jones,TEN,11,32,DT,DL293,1676
1721,15137,Datone Jones,JAX,10,33,DE,DL294,1677
1722,17983,Deion Jones,ATL,9,29,LB,LB266,1678
1723,19108,Derrick Jones,GB,11,29,CB,DB327,1679
1724,20842,Dre'Mont Jones,DEN,10,27,DE,DL295,1680
1725,19034,Damontae Kazee,ATL,9,30,S,DB328,1681
1726,16397,Devon Kennard,DET,5,32,OLB,LB267,1682
1727,16963,Darius Kilgo,DET,5,32,DT,DL296,1683
1728,18050,Derrick Kindred,IND,6,30,FS,DB329,1684
1729,19062,Desmond King II,LAC,12,29,CB,DB330,1685
1730,13871,Dre Kirkpatrick,CIN,9,34,CB,DB331,1686
1731,15855,Deon Lacey,BUF,6,33,LB,LB268,1687
1732,16366,DeMarcus Lawrence,DAL,8,32,DE,DL297,1688
1733,20852,Dexter Lawrence II,NYG,11,26,DL,DL298,1689
1734,17951,Darron Lee,KC,12,29,LB,LB269,1690
1735,19852,Shaquille Leonard,IND,6,28,LB,LB270,1691
1736,20861,David Long Jr.,LAR,9,26,CB,DB332,1692
1737,20862,David Long Jr.,TEN,11,27,LB,LB271,1693
1738,18056,Dean Lowry,GB,11,29,DL,DL299,1694
1739,20866,Daylon Mack,BAL,8,27,NT,DL300,1695
1740,16929,David Mayo,SF,4,30,LB,LB272,1696
1741,10978,Devin McCourty,NE,10,36,DB,DB333,1697
1742,16154,Dan McCullers,PIT,7,31,NT,DL301,1698
1743,18434,Doug Middleton,NYJ,4,30,SS,DB334,1699
1744,19880,Derrick Nnadi,KC,12,28,DT,DL302,1700
1745,19905,Dorian O'Daniel,KC,12,29,LB,LB273,1701
1746,18042,David Onyemata,NO,9,31,DL,DL303,1702
1747,17673,Damian Parms,CAR,7,31,SS,DB335,1703
1748,16911,David Parry,NE,10,32,DT,DL304,1704
1749,19841,Daron Payne,WAS,10,26,DT,DL305,1705
1750,16809,Denzel Perryman,LAC,12,31,LB,LB274,1706
1751,19968,Darius Phillips,CIN,9,28,CB,DB336,1707
1752,16952,Darius Philon,ARI,12,30,DT,DL306,1708
1753,14081,Dontari Poe,CAR,7,33,DT,DL307,1709
1754,16791,Damarious Randall,CLE,7,31,CB,DB337,1710
1755,18083,DJ Reader,HOU,10,29,DT,DL308,1711
1756,19953,D.J. Reed,SF,4,27,CB,DB338,1712
1757,18945,Duke Riley,ATL,9,29,LB,LB275,1713
1758,18963,Derek Rivers,NE,10,30,DE,DL309,1714
1759,17006,Darryl Roberts,NYJ,4,33,CB,DB339,1715
1760,2556,Dominique Rodgers-Cromartie,WAS,10,38,CB,DB340,1716
1761,19508,Daniel Ross,DAL,8,31,DT,DL310,1717
1762,20928,Dontavius Russell,JAX,10,28,NT,DL311,1718
1763,21107,Darnell Savage,GB,11,26,S,DB341,1719
1764,19899,Deadrin Senat,ATL,9,29,DL,DL312,1720
1765,16773,Danny Shelton,NE,10,30,NT,DL313,1721
1766,15127,Darius Slay,DET,5,33,CB,DB342,1722
1767,16957,Derron Smith,MIN,12,33,SS,DB343,1723
1768,18959,Dawuane Smoot,JAX,10,29,DE,DL314,1724
