Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,AverageDraftPositionPPR
904,16486,Mike Pennel,KC,10,33,DT,DL77,858
905,16492,Joe Thomas,DAL,10,33,LB,LB50,859
906,16496,Anthony Barr,MIN,7,32,LB,LB51,860
907,16515,Shamar Stephen,MIN,7,33,DT,DL78,861
908,16520,Ricardo Allen,ATL,10,32,FS,DB79,862
909,16534,Roosevelt Nix,IND,7,32,FB,RB170,863
910,16552,Tre Boston,CAR,13,31,FS,DB80,864
911,16558,Adarius Taylor,CAR,13,33,OLB,LB52,865
912,16618,Aaron Donald,LAR,9,32,DT,DL79,866
913,16620,E.J. Gaines,BUF,11,32,CB,DB81,867
914,16621,Garrett Gilbert,CLE,9,32,QB,QB91,868
915,16625,Lamarcus Joyner,LV,6,33,S,DB82,869
916,16642,Deone Bucannon,ATL,10,31,ILB,LB53,870
917,16644,Chandler Catanzaro,NYG,11,33,K,K41,871
918,16669,Dontae Johnson,SF,11,32,CB,DB83,872
919,16670,Aaron Lynch,JAX,8,31,OLB,LB54,873
920,16678,Jimmie Ward,SF,11,32,S,DB84,874
921,16688,Cassius Marsh,JAX,8,31,DE,DL80,875
922,16690,Kevin Pierre-Louis,WAS,8,32,ILB,LB55,876
923,16694,Paul Richardson,SEA,6,32,WR,WR244,877
924,16724,Adrian Phillips,NE,5,32,DB,DB85,878
925,16764,Dante Fowler Jr.,ATL,10,29,DE,DL81,879
926,16767,Leonard Williams,NYG,11,29,DE,DL82,880
927,16769,Vic Beasley Jr.,TEN,4,31,OLB,LB56,881
928,16772,Trae Waynes,CIN,9,31,CB,DB86,882
929,16773,Danny Shelton,DET,5,30,NT,DL83,883
930,16777,Kevin Johnson,CLE,9,31,CB,DB87,884
931,16778,Arik Armstead,SF,11,30,DL,DL84,885
932,16779,Marcus Peters,BAL,7,31,CB,DB88,886
933,16783,Bud Dupree,PIT,4,31,OLB,LB57,887
934,16786,Shaq Thompson,CAR,13,30,LB,LB58,888
935,16788,Byron Jones,MIA,7,31,CB,DB89,889
936,16791,Damarious Randall,LV,6,31,CB,DB90,890
937,16793,Malcom Brown,NO,6,30,DT,DL85,891
938,16794,Landon Collins,WAS,8,30,SS,DB91,892
939,16796,Mario Edwards,CHI,11,30,DE,DL86,893
940,16798,Devin Smith,DAL,10,32,WR,WR245,894
941,16799,Preston Smith,GB,5,31,DL,DL87,895
942,16800,Eddie Goldman,CHI,11,30,DL,DL88,896
943,16802,Devin Funchess,GB,5,30,TE,TE124,897
944,16804,Benardrick McKinney,HOU,8,31,ILB,LB59,898
945,16806,Eric Kendricks,MIN,7,32,LB,LB60,899
946,16807,Jaquiski Tartt,SF,11,32,S,DB92,900
947,16808,Eric Rowe,MIA,7,31,S,DB93,901
948,16809,Denzel Perryman,LAC,6,31,LB,LB61,902
949,16811,Ronald Darby,WAS,8,30,CB,DB94,903
950,16812,Nate Orchard,WAS,8,31,DE,DL89,904
951,16813,Jordan Phillips,ARI,8,31,DT,DL90,905
952,16819,Markus Golden,NYG,11,33,LB,LB62,906
953,16824,Frank Clark,KC,10,30,OLB,LB63,907
954,16825,Jordan Richards,BAL,7,31,SS,DB95,908
955,16839,P.J. Williams,NO,6,30,CB,DB96,909
956,16845,Jordan Hicks,ARI,8,31,LB,LB64,910
957,16846,Tyler Kroft,BUF,11,31,TE,TE125,911
958,16849,Danielle Hunter,MIN,7,29,DE,DL91,912
959,16851,Carl Davis,JAX,8,32,DT,DL92,913
960,16853,Jeff Heuerman,DEN,5,31,TE,TE126,914
961,16854,Henry Anderson,NYJ,10,32,DE,DL93,915
962,16859,Steven Nelson,PIT,4,31,CB,DB97,916
963,16861,Angelo Blackson,HOU,8,31,DL,DL94,917
964,16862,Trey Flowers,DET,5,30,LB,LB65,918
965,16868,Justin Hardy,ATL,10,32,WR,WR246,919
966,16876,Ibraheim Campbell,TEN,4,32,SS,DB98,920
967,16877,Rodney Gunter,JAX,8,32,DT,DL95,921
968,16883,Za'Darius Smith,GB,5,31,DE,DL96,922
969,16885,Kwon Alexander,SF,11,29,LB,LB66,923
970,16888,Damien Wilson,KC,10,30,LB,LB67,924
971,16890,Jake Ryan,BAL,7,32,OLB,LB68,925
972,16902,Adrian Amos,GB,5,31,S,DB99,926
973,16905,Bobby McCain,MIA,7,30,S,DB100,927
974,16913,Kyle Emanuel,LV,6,32,OLB,LB69,928
975,16914,Tyeler Davison,ATL,10,31,DT,DL97,929
976,16919,J.J. Nelson,SF,11,32,WR,WR247,930
977,16929,David Mayo,NYG,11,30,LB,LB70,931
978,16930,Tye Smith,TEN,4,31,CB,DB101,932
979,16946,Geremy Davis,DET,5,32,WR,WR248,933
980,16960,Quandre Diggs,SEA,6,31,FS,DB102,934
981,16972,Anthony Chickillo,NO,6,31,OLB,LB71,935
982,16976,Christian Covington,CIN,9,30,DL,DL98,936
983,16983,Bryce Hager,LV,6,32,ILB,LB72,937
984,16989,Marcus Murphy,CAR,13,32,RB,RB171,938
985,16991,Edmond Robinson,ATL,10,32,OLB,LB73,939
986,16995,Mark Nzeocha,SF,11,34,OLB,LB74,940
987,17006,Darryl Roberts,DET,5,33,CB,DB103,941
988,17008,Akeem King,BUF,11,31,CB,DB104,942
989,17037,Justin Coleman,DET,5,31,CB,DB105,943
990,17059,Grady Jarrett,ATL,10,31,DL,DL99,944
991,17070,Darius Jennings,LAC,6,31,WR,WR249,945
992,17081,Tyrell Adams,HOU,8,32,LB,LB75,946
993,17082,T.Y. McGill,PHI,9,31,DT,DL100,947
994,17085,Alex Singleton,PHI,9,30,ILB,LB76,948
995,17098,Jordan Williams,TEN,4,31,LB,LB77,949
996,17111,Deshazor Everett,WAS,8,32,FS,DB106,950
997,17113,Quinton Dunbar,SEA,6,31,CB,DB107,951
998,17123,Nick Dzubnar,TEN,4,32,OLB,LB78,953
999,17136,Xavier Williams,NE,5,32,DT,DL101,954
1000,17145,Neville Hewitt,NYJ,10,31,LB,LB79,955
1001,17147,Dean Marlowe,BUF,11,31,S,DB108,956
1002,17154,Khari Lee,ATL,10,32,TE,TE127,957
1003,17157,Todd Davis,DEN,5,32,ILB,LB80,958
1004,17187,Anthony Harris,MIN,7,32,S,DB109,959
1005,17192,Brandon King,NE,5,30,LB,LB81,960
1006,17223,Eric Tomlinson,NYG,11,32,TE,TE128,961
1007,17246,James Vaughters,CHI,11,30,LB,LB82,962
1008,17264,Efe Obada,CAR,13,32,DE,DL102,963
1009,17294,Troy Hill,LAR,9,32,CB,DB110,964
1010,17295,DeShawn Williams,DEN,5,31,DT,DL103,965
1011,17307,Justin March-Lillard,DAL,10,30,ILB,LB83,966
1012,17328,Bryce Callahan,DEN,5,32,CB,DB111,967
1013,17337,C.J. Goodwin,DAL,10,34,CB,DB112,968
1014,17362,Josh Watson,DEN,5,28,LB,LB84,969
1015,17415,Matt LaCosse,NE,5,31,TE,TE129,970
1016,17488,Curtis Riley,PIT,4,31,FS,DB113,971
1017,17512,Rakeem Nuñez-Roches,TB,13,30,DL,DL104,972
1018,17651,DeVante Bausby,DEN,5,31,CB,DB114,973
1019,17741,Matt Lengel,IND,7,33,TE,TE130,974
1020,17899,Erik Harris,LV,6,34,S,DB115,975
1021,17914,Laquon Treadwell,ATL,10,28,WR,WR250,976
1022,17915,Joey Bosa,LAC,6,28,OLB,LB85,977
1023,17919,Jalen Ramsey,LAR,9,29,CB,DB116,978
1024,17925,Myles Jack,JAX,8,28,LB,LB86,979
1025,17926,Jaylon Smith,DAL,10,28,LB,LB87,980
1026,17929,Paxton Lynch,PIT,4,30,QB,QB92,981
1027,17933,DeForest Buckner,IND,7,30,DT,DL105,982
1028,17935,Leonard Floyd,LAR,9,31,DE,DL106,983
1029,17937,Reggie Ragland,DET,5,30,LB,LB88,984
1030,17938,Corey Coleman,NYG,11,29,WR,WR251,985
1031,17939,Josh Doctson,NYJ,10,31,WR,WR252,986
1032,17942,Keanu Neal,ATL,10,28,S,DB117,987
1033,17943,Shaq Lawson,MIA,7,29,DE,DL107,988
1034,17944,Vernon Butler,BUF,11,29,DT,DL108,989
1035,17945,William Jackson,CIN,9,31,CB,DB118,990
1036,17947,Kenny Clark,GB,5,28,DL,DL109,991
1037,17949,Sheldon Rankins,NO,6,30,DT,DL110,992
1038,17950,Eli Apple,CAR,13,28,CB,DB119,993
1039,17951,Darron Lee,KC,10,29,LB,LB89,994
1040,17952,Karl Joseph,CLE,9,30,S,DB120,995
1041,17953,Artie Burns,CHI,11,29,CB,DB121,996
1042,17955,Vernon Hargreaves III,HOU,8,28,CB,DB122,997
1043,17956,Noah Spence,NO,6,30,DE,DL111,998
1044,17958,Emmanuel Ogbah,MIA,7,30,DE,DL112,999
1045,17965,C.J. Prosise,SEA,6,30,RB,RB172,1000
1046,17967,Joe Schobert,JAX,8,30,ILB,LB90,1001
1047,17968,Andrew Billings,CLE,9,29,DL,DL113,1002
1048,17969,Kenneth Dixon,NYJ,10,30,RB,RB173,1003
1049,17976,Xavien Howard,MIA,7,30,CB,DB123,1004
1050,17977,Kamalei Correa,TEN,4,30,OLB,LB91,1005
1051,17978,Jihad Ward,BAL,7,30,OLB,LB92,1006
1052,17979,A'Shawn Robinson,LAR,9,29,DE,DL114,1007
1053,17981,Jarran Reed,SEA,6,31,NT,DL115,1008
1054,17983,Deion Jones,ATL,10,29,LB,LB93,1009
1055,17985,Mackensie Alexander,CIN,9,30,CB,DB124,1010
1056,17988,T.J. Green,CAR,13,29,FS,DB125,1011
1057,17989,Sean Davis,WAS,8,30,FS,DB126,1012
1058,17991,Vonn Bell,CIN,9,29,S,DB127,1013
1059,17992,James Bradberry,NYG,11,30,CB,DB128,1014
1060,17993,Adam Gotsis,JAX,8,31,DL,DL116,1015
1061,17994,Kevin Byard III,TEN,4,30,S,DB129,1016
1062,17995,Carl Nassib,LV,6,31,OLB,LB94,1017
1063,17997,Maliek Collins,LV,6,29,DT,DL117,1018
1064,17998,Will Redmond,GB,5,30,CB,DB130,1019
1065,17999,Yannick Ngakoue,MIN,7,29,DE,DL118,1020
1066,18000,Bronson Kaufusi,NYJ,10,32,TE,TE131,1021
1067,18001,Darian Thompson,DAL,10,30,SS,DB131,1022
1068,18002,Jonathan Bullard,ARI,8,30,DL,DL119,1023
1069,18005,Shilique Calhoun,NE,5,32,DE,DL120,1024
1070,18007,Daryl Worley,DAL,10,29,DB,DB132,1025
1071,18012,Jordan Jenkins,NYJ,10,29,DE,DL121,1026
1072,18013,Kendall Fuller,WAS,8,29,CB,DB133,1027
1073,18015,Nick Vigil,LAC,6,30,LB,LB95,1028
1074,18016,Kyler Fackrell,NYG,11,32,LB,LB96,1029
1075,18017,Javon Hargrave,PHI,9,31,DL,DL122,1030
1076,18023,Justin Simmons,DEN,5,30,S,DB134,1031
1077,18026,Sheldon Day,IND,7,29,DT,DL123,1032
1078,18027,Tavon Young,BAL,7,30,DB,DB135,1033
1079,18029,Eric Murray,HOU,8,30,S,DB136,1034
1080,18031,B.J. Goodson,CLE,9,30,ILB,LB97,1035
1081,18033,Miles Killebrew,DET,5,31,S,DB137,1036
1082,18035,Nick Kwiatkoski,LV,6,30,ILB,LB98,1037
1083,18036,Ricardo Louis,MIA,7,30,WR,WR253,1038
1084,18037,De'Vondre Campbell,ARI,8,30,LB,LB99,1039
1085,18038,Hassan Ridgeway,PHI,9,29,DT,DL124,1040
1086,18040,Juston Burris,CAR,13,30,S,DB138,1041
1087,18042,David Onyemata,NO,6,31,DL,DL125,1042
1088,18045,Deon Bush,CHI,11,30,DB,DB139,1043
1089,18050,Derrick Kindred,SF,11,30,FS,DB140,1044
1090,18052,Blake Martinez,NYG,11,30,LB,LB100,1045
1091,18053,Willie Henry,SF,11,30,DT,DL126,1046
1092,18056,Dean Lowry,GB,5,29,DL,DL127,1047
1093,18057,Seth DeValve,CAR,13,31,TE,TE132,1048
1094,18060,Ronald Blair,SF,11,31,DE,DL128,1049
1095,18064,Matthew Judon,BAL,7,31,LB,LB101,1050
1096,18065,Quinton Jefferson,BUF,11,31,DT,DL129,1051
1097,18069,Matt Ioannidis,WAS,8,30,DT,DL130,1052
1098,18073,Jonathan Williams,IND,7,30,RB,RB174,1053
1099,18074,LeShaun Sims,CIN,9,30,CB,DB141,1054
1100,18080,Trevor Davis,CHI,11,30,WR,WR254,1055
1101,18083,DJ Reader,CIN,9,29,DT,DL131,1056
1102,18084,Marqui Christian,CHI,11,29,SS,DB142,1057
1103,18092,Jatavis Brown,PHI,9,30,OLB,LB102,1058
1104,18094,Temarrick Hemingway,CAR,13,30,TE,TE133,1059
1105,18100,Devante Bond,CHI,11,30,LB,LB103,1060
1106,18102,DeAndre Houston-Carson,CHI,11,31,S,DB143,1061
1107,18104,Nate Sudfeld,PHI,9,30,QB,QB93,1062
1108,18106,Anthony Brown,DAL,10,30,CB,DB144,1063
1109,18108,Jake Rudock,MIA,7,31,QB,QB94,1064
1110,18114,Danny Vitale,NE,5,30,FB,RB175,1065
1111,18118,Brandon Allen,CIN,9,31,QB,QB95,1066
1112,18119,Anthony Zettel,MIN,7,31,DE,DL132,1067
1113,18121,Jordan Lucas,CHI,11,30,SS,DB145,1068
1114,18124,Kamu Grugier-Hill,MIA,7,30,LB,LB104,1069
1115,18125,Maurice Canady,DAL,10,29,CB,DB146,1070
1116,18128,Kavon Frazier,MIA,7,29,SS,DB147,1071
1117,18130,Elandon Roberts,MIA,7,30,LB,LB105,1072
1118,18132,Darius Jackson,IND,7,30,RB,RB176,1073
1119,18134,Will Parks,PHI,9,29,S,DB148,1074
1120,18142,Jonathan Woodard,BUF,11,30,DE,DL133,1075
1121,18143,Stephen Weatherly,CAR,13,30,DE,DL134,1076
1122,18149,Jalen Mills,PHI,9,30,DB,DB149,1077
1123,18157,Charone Peake,JAX,8,31,WR,WR255,1078
1124,18160,Jayron Kearse,DET,5,30,S,DB150,1079
1125,18161,Clayton Fejedelem,MIA,7,30,S,DB151,1080
1126,18162,Tyler Matakevich,BUF,11,31,LB,LB106,1081
1127,18167,Joe Walker,SF,11,31,ILB,LB107,1082
1128,18177,Jonathan Jones,NE,5,30,CB,DB152,1083
1129,18178,Cre'Von LeBlanc,PHI,9,29,CB,DB153,1084
1130,18190,Ken Crawley,LV,6,31,CB,DB154,1085
1131,18202,Trevor Williams,PHI,9,30,CB,DB155,1086
1132,18208,James Burgess Jr.,NYJ,10,30,ILB,LB108,1087
1133,18209,Marcus Johnson,IND,7,29,WR,WR256,1088
1134,18217,Josh Ferguson,WAS,8,30,RB,RB177,1089
1135,18229,Ben Braunecker,CHI,11,30,TE,TE134,1090
1136,18237,Justin Zimmer,BUF,11,31,DT,DL135,1091
1137,18244,Antwaun Woods,DAL,10,31,DT,DL136,1092
1138,18262,Stephen Anderson,LAC,6,31,TE,TE135,1093
1139,18268,Romeo Okwara,DET,5,28,DL,DL137,1094
1140,18269,Geronimo Allison,DET,5,30,WR,WR257,1095
1141,18292,Roy Robertson-Harris,CHI,11,30,DL,DL138,1096
1142,18293,Kevin Peterson,ARI,8,30,CB,DB156,1097
1143,18316,Mike Hilton,PIT,4,30,CB,DB157,1098
1144,18321,Jarrod Wilson,JAX,8,30,FS,DB158,1099
1145,18330,Brandon Williams,NYG,11,31,CB,DB159,1100
1146,18331,Chris Jones,KC,10,29,DT,DL139,1101
1147,18332,Ryan Smith,TB,13,30,CB,DB160,1102
1148,18333,Austin Johnson,NYG,11,30,DT,DL140,1103
1149,18343,Marken Michel,CAR,13,30,WR,WR258,1104
1150,18361,Chester Rogers,MIA,7,30,WR,WR259,1105
1151,18369,Chris Milton,TEN,4,31,CB,DB161,1106
1152,18380,Davonte Lambert,CAR,13,29,DT,DL141,1107
1153,18392,Matthias Farley,NYJ,10,31,DB,DB162,1108
1154,18401,Tommylee Lewis,CAR,13,31,WR,WR260,1109
1155,18403,Mitchell Loewen,NO,6,31,DE,DL142,1110
1156,18410,Vontarrius Dora,ARI,8,31,OLB,LB109,1111
1157,18421,Kyle Peko,DEN,5,30,DT,DL143,1112
1158,18426,Eddie Yarbrough,MIN,7,31,DE,DL144,1113
1159,18434,Doug Middleton,JAX,8,30,SS,DB163,1114
1160,18443,Maurice Harris,NO,6,31,WR,WR261,1115
1161,18453,Anthony Lanier,NO,6,31,DE,DL145,1116
1162,18467,Sharrod Neasman,ATL,10,32,FS,DB164,1117
1163,18469,Brian Poole,NYJ,10,31,CB,DB165,1118
1164,18476,Trevon Coley,ARI,8,29,DL,DL146,1119
1165,18480,Patrick Onwuasor,NYJ,10,31,OLB,LB110,1120
1166,18481,Michael Pierce,MIN,7,31,NT,DL147,1121
1167,18488,Tra Carson,DET,5,31,RB,RB178,1122
1168,18508,Andy Jones,MIA,7,29,WR,WR262,1123
1169,18521,Charles Washington,ARI,8,31,S,DB166,1124
1170,18522,Cole Wick,NO,6,30,TE,TE136,1125
1171,18524,Kentrell Brice,ARI,8,29,SS,DB167,1126
1172,18528,Reggie Gilbert,TEN,4,31,OLB,LB111,1127
1173,18537,Brian Price,JAX,8,29,DT,DL148,1128
1174,18540,Tevin Jones,DAL,10,31,WR,WR263,1129
1175,18545,Brennan Scarlett,HOU,8,30,LB,LB112,1130
1176,18555,Morgan Fox,LAR,9,29,DL,DL149,1131
1177,18559,Cory Littleton,LV,6,30,LB,LB113,1132
1178,18573,Lafayette Pitts,IND,7,31,DB,DB168,1133
1179,18575,Woodrow Hamilton IV,CAR,13,31,NT,DL150,1134
1180,18576,Andrew Adams,TB,13,31,SS,DB169,1135
1181,18577,Dont'e Deayon,LAR,9,30,CB,DB170,1136
1182,18587,Jason Vander Laan,NO,6,31,TE,TE137,1137
1183,18598,Brandin Bryant,MIA,7,30,DT,DL151,1138
1184,18619,Jon Brown,JAX,8,31,K,K42,1139
1185,18623,Rolan Milligan,IND,7,29,SS,DB171,1140
1186,18642,Alex Ellis,NE,5,31,TE,TE138,1141
1187,18645,Aldrick Rosas,NYG,11,29,K,K43,1142
1188,18657,Kenneth Durden,TEN,4,32,CB,DB172,1143
1189,18658,Antonio Hamilton,KC,10,31,CB,DB173,1144
1190,18661,Tony McRae,DET,5,31,CB,DB174,1145
1191,18673,Jaydon Mickens,TB,13,30,WR,WR264,1146
1192,18689,Branden Jackson,SEA,6,31,DE,DL152,1147
1193,18716,Garrett Griffin,NO,6,30,TE,TE139,1148
1194,18764,Troymaine Pope,LAC,6,30,RB,RB179,1149
1195,18807,Myles Garrett,CLE,9,28,DE,DL153,1150
1196,18868,DeShone Kizer,LV,6,28,QB,QB96,1151
1197,18873,Reuben Foster,WAS,8,30,ILB,LB114,1152
1198,18875,Jonathan Allen,WAS,8,29,DT,DL154,1153
1199,18897,Chad Kelly,IND,7,30,QB,QB97,1154
1200,18902,Jabrill Peppers,NYG,11,28,S,DB175,1155
1201,18903,Gareon Conley,HOU,8,28,CB,DB176,1156
1202,18904,Solomon Thomas,SF,11,28,DL,DL155,1157
1203,18905,Marshon Lattimore,NO,6,28,CB,DB177,1158
1204,18907,Davis Webb,BUF,11,29,QB,QB98,1159
1205,18909,Haason Reddick,ARI,8,29,LB,LB115,1160
1206,18911,Derek Barnett,PHI,9,27,DE,DL156,1161
1207,18913,Jarrad Davis,DET,5,29,ILB,LB116,1162
1208,18915,Takk McKinley,ATL,10,28,DE,DL157,1163
1209,18916,T.J. Watt,PIT,4,29,LB,LB117,1164
1210,18917,Marlon Humphrey,BAL,7,27,CB,DB178,1165
1211,18918,Tre'Davious White,BUF,11,29,CB,DB179,1166
1212,18919,Taco Charlton,KC,10,29,DE,DL158,1167
1213,18920,Malik Hooker,IND,7,28,S,DB180,1168
1214,18921,Charles Harris,ATL,10,29,DL,DL159,1169
1215,18923,Jamal Adams,SEA,6,28,SS,DB181,1170
1216,18924,Adoree' Jackson,TEN,4,28,CB,DB182,1171
1217,18925,Kevin King,GB,5,29,CB,DB183,1172
1218,18927,Budda Baker,ARI,8,28,S,DB184,1173
1219,18929,Sidney Jones IV,PHI,9,27,CB,DB185,1174
1220,18930,Tyus Bowser,BAL,7,28,OLB,LB118,1175
1221,18932,DeMarcus Walker,DEN,5,29,DE,DL160,1176
1222,18934,Quincy Wilson,NYJ,10,27,DB,DB186,1177
1223,18936,Raekwon McMillan,LV,6,28,LB,LB119,1178
1224,18937,Marcus Williams,NO,6,27,S,DB187,1179
1225,18938,Dalvin Tomlinson,NYG,11,30,DT,DL161,1180
1226,18939,Marcus Maye,NYJ,10,31,S,DB188,1181
1227,18942,Justin Evans,TB,13,28,S,DB189,1182
1228,18943,Ryan Anderson,WAS,8,29,OLB,LB120,1183
1229,18945,Duke Riley,PHI,9,29,LB,LB121,1184
1230,18946,Tim Williams,GB,5,30,OLB,LB122,1185
1231,18947,Chris Wormley,PIT,4,30,DE,DL162,1186
1232,18949,Daeshon Hall,PHI,9,28,DE,DL163,1187
1233,18951,Jordan Willis,NYJ,10,29,DL,DL164,1188
1234,18952,Larry Ogunjobi,CLE,9,29,DT,DL165,1189
1235,18953,Chidobe Awuzie,DAL,10,28,CB,DB190,1190
1236,18955,Josh Jones,JAX,8,29,S,DB191,1191
1237,18956,Zach Cunningham,HOU,8,29,LB,LB123,1192
1238,18958,Tarell Basham,NYJ,10,30,DE,DL166,1193
1239,18959,Dawuane Smoot,JAX,8,29,DE,DL167,1194
1240,18960,Tanoh Kpassagnon,KC,10,29,DE,DL168,1195
1241,18963,Derek Rivers,NE,5,30,DE,DL169,1196
1242,18964,Alex Anzalone,NO,6,29,LB,LB124,1197
1243,18967,Eddie Vanderdoes,HOU,8,29,NT,DL170,1198
1244,18970,Ahkello Witherspoon,SF,11,29,DB,DB192,1199
1245,18972,Fabian Moreau,WAS,8,30,CB,DB193,1200
1246,18974,Chad Williams,IND,7,29,WR,WR265,1201
1247,18975,Jourdan Lewis,DAL,10,28,CB,DB194,1202
1248,18978,Montravius Adams,GB,5,28,DT,DL171,1203
1249,18979,John Johnson III,LAR,9,28,DB,DB195,1204
1250,18980,Cordrea Tankersley,MIA,7,30,CB,DB196,1205
1251,18981,Trey Hendrickson,NO,6,29,DE,DL172,1206
1252,18982,Rasul Douglas,PHI,9,28,CB,DB197,1207
1253,18984,Cameron Sutton,PIT,4,29,CB,DB198,1208
1254,18986,Shaq Griffin,SEA,6,28,CB,DB199,1209
1255,18987,Lano Hill,SEA,6,28,SS,DB200,1210
1256,18989,Kendell Beckwith,TB,13,29,ILB,LB125,1211
1257,18991,Vince Biegel,MIA,7,30,OLB,LB126,1212
1258,18994,Carl Lawson,CIN,9,28,DL,DL173,1213
1259,18999,Jordan Leggett,TB,13,29,TE,TE140,1214
1260,19004,Eddie Jackson,CHI,11,30,DB,DB201,1215
1261,19005,Ryan Glasgow,CIN,9,30,DT,DL174,1216
1262,19008,Ryan Switzer,PIT,4,29,WR,WR266,1217
1263,19009,Jalen Reeves-Maybin,DET,5,29,LB,LB127,1218
1264,19010,Michael Roberts,MIA,7,30,TE,TE141,1219
1265,19012,Carlos Watkins,HOU,8,30,DT,DL175,1220
1266,19014,Grover Stewart,IND,7,30,DT,DL176,1221
1267,19015,Jehu Chesson,NYJ,10,31,WR,WR267,1222
1268,19016,Samson Ebukam,LAR,9,29,DE,DL177,1223
1269,19018,Ben Gedeon,MIN,7,29,OLB,LB128,1224
1270,19019,Jaleel Johnson,MIN,7,29,DT,DL178,1225
1271,19020,Deatrich Wise Jr.,NE,5,29,DE,DL179,1226
1272,19026,Rayshawn Jenkins,LAC,6,30,S,DB202,1227
1273,19027,Tedric Thompson,KC,10,29,FS,DB203,1228
1274,19029,Nathan Peterman,LV,6,30,QB,QB99,1229
1275,19032,T.J. Logan,TB,13,29,RB,RB180,1230
1276,19034,Damontae Kazee,ATL,10,30,S,DB204,1231
1277,19037,Matt Milano,BUF,11,29,LB,LB129,1232
1278,19038,Corn Elder,CAR,13,29,CB,DB205,1233
1279,19044,Jamal Agnew,DET,5,29,WR,WR268,1234
1280,19048,Nate Hairston,NYJ,10,29,CB,DB206,1235
1281,19049,Anthony Walker Jr.,IND,7,28,LB,LB130,1236
1282,19051,Ukeme Eligwe,LV,6,30,OLB,LB131,1237
1283,19053,Davon Godchaux,MIA,7,29,DT,DL180,1238
1284,19054,Rodney Adams,CHI,11,29,WR,WR269,1239
1285,19056,Avery Moss,MIA,7,29,DE,DL181,1240
1286,19058,Marquel Lee,LV,6,28,LB,LB132,1241
1287,19059,Nate Gerry,PHI,9,29,LB,LB133,1242
1288,19060,Shelton Gibson,PHI,9,29,WR,WR270,1243
1289,19061,Brian Allen,BUF,11,30,DB,DB207,1244
1290,19062,Desmond King II,LAC,6,29,CB,DB208,1245
1291,19065,Jeremy McNichols,TEN,4,28,RB,RB181,1246
1292,19066,Jayon Brown,TEN,4,29,LB,LB134,1247
1293,19069,Rudy Ford,PHI,9,29,S,DB209,1248
1294,19070,Chuck Clark,BAL,7,29,S,DB210,1249
1295,19071,Tanner Vallejo,ARI,8,29,ILB,LB135,1250
1296,19074,Jordan Evans,CIN,9,29,OLB,LB136,1251
1297,19075,Mason Schreck,CIN,9,30,TE,TE142,1252
1298,19076,Brandon Wilson,CIN,9,29,S,DB211,1253
1299,19077,Caleb Brantley,WAS,8,29,DT,DL182,1254
1300,19082,Joey Ivie,TEN,4,29,NT,DL183,1255
1301,19084,Xavier Woods,DAL,10,28,S,DB212,1256
1302,19086,Jeremiah Ledbetter,TB,13,29,DL,DL184,1257
1303,19087,Patrick O'Connor,TB,13,30,DL,DL185,1258
1304,19090,Devante Mays,JAX,8,29,RB,RB182,1259
1305,19097,Tanzel Smart,BUF,11,29,DL,DL186,1260
1306,19099,Vincent Taylor,CLE,9,30,DT,DL187,1261
1307,19101,Elijah Lee,DET,5,28,LB,LB137,1262
1308,19102,Ifeadi Odenigbo,MIN,7,30,DE,DL188,1263
1309,19105,Al-Quadin Muhammad,IND,7,29,DE,DL189,1264
1310,19110,Treyvon Hester,GB,5,31,DT,DL190,1265
1311,19112,Shalom Luani,HOU,8,29,SS,DB213,1266
1312,19117,Isaac Rochell,LAC,6,29,DE,DL191,1267
1313,19123,Adrian Colbert,KC,10,30,S,DB214,1268
1314,19124,D.J. Jones,SF,11,29,DT,DL192,1269
1315,19125,Pita Taumoepenu,SEA,6,30,DL,DL193,1270
1316,19129,Khalfani Muhammad,DEN,5,29,RB,RB183,1271
1317,19131,Robert Davis,PHI,9,29,WR,WR271,1272
1318,19132,Josh Harvey-Clemons,WAS,8,30,ILB,LB138,1273
1319,19160,Jermaine Grace,CLE,9,30,OLB,LB139,1274
1320,19198,Quincy Adeboyejo,NE,5,28,WR,WR272,1275
1321,19205,Taquan Mizzell,NO,6,30,RB,RB184,1276
1322,19206,Ricky Ortiz,NO,6,30,FB,RB185,1277
1323,19208,Donald Payne,WAS,8,29,ILB,LB140,1278
1324,19212,Tim White,NO,6,29,WR,WR273,1279
1325,19216,Cole Luke,CAR,13,28,CB,DB215,1280
1326,19225,Hardy Nickerson,MIN,7,30,ILB,LB141,1281
1327,19228,Josh Tupou,CIN,9,30,DT,DL194,1282
1328,19252,Cameron Malveaux,WAS,8,29,DE,DL195,1283
1329,19254,Torry McTyer,CIN,9,29,CB,DB216,1284
1330,19259,Maurice Smith,CIN,9,28,DB,DB217,1285
1331,19261,Tashawn Bower,NE,5,29,DE,DL196,1286
1332,19273,Eric Wilson,MIN,7,29,LB,LB142,1287
1333,19275,Adam Butler,NE,5,30,DT,DL197,1288
1334,19276,Austin Carr,NO,6,30,WR,WR274,1289
1335,19284,D.J. Killings,LV,6,28,CB,DB218,1290
1336,19286,Harvey Langi,NYJ,10,31,LB,LB143,1291
1337,19287,Kenny Moore II,IND,7,28,CB,DB219,1292
1338,19293,Austin Calitro,DEN,5,30,ILB,LB144,1293
1339,19300,Breon Borders,MIA,7,28,DB,DB220,1294
